indice_tiempo,ipc_ng_nacional,ipc_ng_gba,ipc_ng_pampeana,ipc_ng_nea,ipc_ng_noa,ipc_ng_cuyo,ipc_ng_patagonia,ipc_ng_nacional_tasa_variacion_mensual,ipc_ng_gba_tasa_variacion_mensual,ipc_ng_pampeana_tasa_variacion_mensual,ipc_ng_nea_tasa_variacion_mensual,ipc_ng_noa_tasa_variacion_mensual,ipc_ng_cuyo_tasa_variacion_mensual,ipc_ng_patagonia_tasa_variacion_mensual,ipc_ng_nacional_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_gba_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_pampeana_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_nea_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_noa_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_cuyo_tasa_variacion_acumulada_dic_ano_anterior,ipc_ng_patagonia_tasa_variacion_acumulada_dic_ano_anterior
2016-12-01,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,
2017-01-01,101.5859,101.313,101.7874,101.6727,101.6014,101.7074,102.5593,0.015858999999999845,0.013130000000000086,0.017873999999999945,0.01672700000000016,0.016013999999999973,0.017074000000000034,0.025592999999999977,0.015858999999999845,0.013130000000000086,0.017873999999999945,0.01672700000000016,0.016013999999999973,0.017074000000000034,0.025592999999999977
2017-02-01,103.6859,103.8085,103.5312,103.4617,103.7115,103.2652,104.2827,0.020672160211210544,0.024631587259285492,0.017131786449010367,0.017595677108997565,0.02076841460846013,0.015316486312696886,0.016803936844342893,0.036858999999999975,0.038084999999999924,0.03531200000000001,0.0346169999999999,0.03711500000000001,0.0326519999999999,0.04282699999999995
2017-03-01,106.1476,106.2627,105.8173,105.988,107.055,105.9238,106.5167,0.023741897403600554,0.023641609309449585,0.02208126632358165,0.024417731392389674,0.03223846921508233,0.025745362426064178,0.02142253700757646,0.061475999999999864,0.06262699999999999,0.05817300000000003,0.05987999999999993,0.07055000000000011,0.0592379999999999,0.06516699999999997
2017-04-01,108.9667,109.0613,108.6912,108.3473,109.9626,109.4506,108.6517,0.026558301836310916,0.02633661670557963,0.02715907512287674,0.022260067177416465,0.027159871094297294,0.033295633275996384,0.02004380533756689,0.08966699999999994,0.09061300000000005,0.08691199999999988,0.08347300000000013,0.09962599999999999,0.09450599999999998,0.08651699999999996
2017-05-01,110.5301,110.4607,110.3005,110.4331,111.636,111.3091,110.4897,0.014347502493881281,0.012831315966341794,0.014806166460578307,0.01925105655609305,0.015217901359189323,0.016980263242047267,0.0169164403318125,0.10530100000000009,0.10460700000000012,0.10300500000000001,0.10433099999999995,0.11636000000000002,0.11309100000000005,0.10489700000000002
2017-06-01,111.8477,111.9943,111.4058,111.9403,112.6924,112.4298,111.7051,0.011920734713892323,0.013883670844019536,0.010020806795980164,0.0136480819609337,0.00946289727328109,0.010068359190757992,0.011000120373211297,0.11847699999999994,0.11994299999999991,0.11405799999999999,0.11940299999999993,0.12692400000000004,0.12429800000000002,0.11705100000000002
2017-07-01,113.7852,113.9199,113.5783,113.3741,114.2857,114.0184,113.3785,0.017322662871029015,0.017193732181012722,0.01950078003120126,0.012808613162551774,0.014138486712502285,0.014129705825323802,0.014980515661326077,0.13785200000000009,0.13919900000000007,0.135783,0.1337409999999999,0.142857,0.1401840000000001,0.13378500000000004
2017-08-01,115.3819,115.6031,115.0905,114.6809,115.7385,115.5674,115.3036,0.014032580687119323,0.014775293868762196,0.013314163004728874,0.011526442106265744,0.0127120015890001,0.013585526546592508,0.01697940967643774,0.15381899999999993,0.15603100000000003,0.15090500000000007,0.14680899999999997,0.1573850000000001,0.1556740000000001,0.15303599999999995
2017-09-01,117.5719,117.9656,117.2947,116.1702,117.7781,117.5777,116.7945,0.01898044667317844,0.020436303178720916,0.01915188482107566,0.012986469412081592,0.01762248517131293,0.01739504393107394,0.012930212066232016,0.17571899999999996,0.17965600000000004,0.17294699999999996,0.161702,0.17778099999999997,0.17577699999999985,0.167945
2017-10-01,119.3528,119.4985,119.272,117.9026,119.9939,119.5964,118.7072,0.015147326869770827,0.012994466183362086,0.016857539172699276,0.014912602371348394,0.01881334475594354,0.017169072026413268,0.016376627324060644,0.19352799999999992,0.19498499999999996,0.19272,0.17902600000000013,0.19993899999999987,0.19596400000000003,0.1870719999999999
2017-11-01,120.994,120.8941,121.2004,119.696,121.506,121.4671,120.4376,0.013750829473627713,0.01167880768377838,0.01616808639077072,0.0152108604899297,0.012601473908256944,0.015641775170490035,0.014577043346991614,0.20994000000000002,0.20894100000000004,0.21200400000000008,0.19696000000000002,0.21506000000000003,0.21467100000000006,0.2043760000000001
2017-12-01,124.7956,125.0392,124.9703,122.2757,124.313,125.5295,123.4627,0.031419739821809234,0.03428703303138869,0.031104682822828966,0.021552098649913143,0.02310173983177788,0.033444447097197516,0.025117571256816795,0.24795599999999984,0.25039199999999995,0.249703,0.2227570000000001,0.24313000000000007,0.25529500000000005,0.23462699999999992
